"transcript_year","state_name","place_name","n"
"2014","Oklahoma","Oklahoma City city",26
"2014","Oklahoma","Stillwater city",15
"2014","Oklahoma","Woods County",2
"2014","Oregon","Albany city",8
"2014","Oregon","Depoe Bay city",2
"2014","Oregon","Eugene city",66
"2014","Oregon","Hillsboro city",4
"2014","Oregon","Lake County",15
"2014","Oregon","Lakeview town",33
"2014","Oregon","Lincoln City city",11
"2014","Oregon","Marion County",1
"2014","Oregon","Portland city",2
"2014","Oregon","Salem city",6
"2014","Pennsylvania","Bellevue borough",1
"2014","Pennsylvania","Bristol borough",7
"2014","Pennsylvania","Colwyn borough",4
"2014","Pennsylvania","Darby borough",1
"2014","Pennsylvania","Easton city",1
"2014","Pennsylvania","Elizabeth borough",10
"2014","Pennsylvania","Folcroft borough",1
"2014","Pennsylvania","Luzerne County",1
"2014","Pennsylvania","Madison borough",4
"2014","Pennsylvania","Munhall borough",31
"2014","Pennsylvania","Phoenixville borough",24
"2014","Pennsylvania","Tamaqua borough",7
"2014","Pennsylvania","Titusville city",2
"2014","Rhode Island","Central Falls city",2
"2014","Rhode Island","North Smithfield town",39
"2014","South Carolina","Anderson city",17
"2014","South Carolina","Dillon County",1
"2014","South Carolina","Great Falls town",4
"2014","South Carolina","Mount Pleasant town",1
"2014","South Carolina","North Charleston city",1
"2014","South Dakota","Hot Springs city",8
"2014","South Dakota","Pennington County",7
"2014","South Dakota","Sioux Falls city",175
"2014","Tennessee","Blount County",38
"2014","Tennessee","Caryville town",1
"2014","Tennessee","Cookeville city",1
"2014","Tennessee","Lebanon city",2
"2014","Tennessee","Nashville-Davidson metropolitan government (balance)",56
"2014","Texas","Dallas city",19
"2014","Texas","Dalworthington Gardens city",2
"2014","Texas","Denison city",14
"2014","Texas","Floresville city",2
"2014","Texas","Granbury city",5
"2014","Texas","Highland Village city",2
"2014","Texas","Killeen city",4
"2014","Texas","Lake City town",48
"2014","Texas","Lubbock city",2
"2014","Texas","Miami city",38
"2014","Texas","Mineral Wells city",1
"2014","Texas","Missouri City city",8
"2014","Texas","Muleshoe city",8
"2014","Texas","Pearsall city",2
"2014","Texas","Potter County",8
"2014","Texas","Rose City city",4
"2014","Utah","Herriman city",1
"2014","Utah","Provo city",7
"2014","Utah","West Jordan city",2
"2014","Utah","West Valley City city",26
"2014","Vermont","Burlington city",3
"2014","Vermont","Charlotte town",2
"2014","Vermont","Williston town",2
"2014","Virginia","Cape Charles town",3
"2014","Virginia","Crewe town",1
"2014","Virginia","Hampton city",5
"2014","Virginia","Montgomery County",25
"2014","Virginia","Orange County",10
"2014","Virginia","Pittsylvania County",1
"2014","Virginia","Poquoson city",11
"2014","Virginia","Portsmouth city",15
"2014","Washington","Bothell city",4
"2014","Washington","Federal Way city",10
"2014","Washington","Gold Bar city",3
"2014","Washington","Issaquah city",2
"2014","Washington","Pacific city",11
"2014","Washington","Renton city",27
"2014","Washington","Sedro-Woolley city",2
"2014","Washington","Vader city",7
"2014","Washington","Whatcom County",19
"2014","Washington","Yakima city",3
"2014","West Virginia","Morgantown city",2
"2014","Wisconsin","Lake Mills city",7
"2014","Wisconsin","Milton city",5
"2014","Wisconsin","Nekoosa city",3
"2014","Wisconsin","Oregon village",4
"2014","Wisconsin","Oshkosh city",21
"2014","Wisconsin","Sun Prairie city",3
"2014","Wisconsin","Weyauwega city",5
"2014","Wyoming","Riverton city",1
"2015","Alabama","Andalusia city",22
"2015","Alabama","Brewton city",19
"2015","Alabama","Fort Payne city",2
"2015","Alabama","Gadsden city",23
"2015","Alabama","Hamilton city",24
"2015","Alabama","Huntsville city",4
"2015","Alabama","Jackson County",21
"2015","Alabama","Lincoln city",4
"2015","Alabama","Marion County",11
"2015","Alabama","Montgomery city",3
"2015","Alabama","Northport city",9
"2015","Alabama","Scottsboro city",55
"2015","Alabama","Union Springs city",1
"2015","Arizona","Chino Valley town",16
"2015","Arizona","Cottonwood city",3
"2015","Arizona","Nogales city",5
"2015","Arizona","Show Low city",11
"2015","Arkansas","Alexander city",5
"2015","Arkansas","Arkansas City city",1
"2015","Arkansas","Bella Vista city",3
"2015","Arkansas","Bryant city",9
"2015","Arkansas","Conway city",2
"2015","Arkansas","Dermott city",5
"2015","Arkansas","Fayetteville city",6
"2015","Arkansas","Greenwood city",3
"2015","California","Alameda city",3
"2015","California","Albany city",2
"2015","California","Anaheim city",9
"2015","California","Angels city",1
"2015","California","Atherton town",6
"2015","California","Atwater city",4
"2015","California","Beaumont city",1
"2015","California","California City city",13
"2015","California","Ceres city",5
"2015","California","Chico city",15
"2015","California","Corona city",7
"2015","California","Emeryville city",165
"2015","California","Fairfax town",4
"2015","California","Glendale city",81
"2015","California","Half Moon Bay city",4
"2015","California","Inglewood city",6
"2015","California","Lassen County",69
"2015","California","Oakland city",5
"2015","California","Oceanside city",4
"2015","California","Ojai city",8
"2015","California","Pacifica city",27
"2015","California","Pasadena city",1
"2015","California","Riverbank city",8
"2015","California","San Bruno city",214
"2015","California","San Jacinto city",8
"2015","California","San Mateo city",4
"2015","California","Santa Ana city",3
"2015","California","Santa Rosa city",1
"2015","California","Susanville city",34
"2015","California","Temecula city",1
"2015","California","Temple City city",2
"2015","California","Watsonville city",1
"2015","California","Wildomar city",4
"2015","California","Yuba City city",247
"2015","Colorado","Boulder city",1
"2015","Colorado","Cripple Creek city",2
"2015","Colorado","Lakewood city",14
"2015","Colorado","Northglenn city",4
"2015","Colorado","Thornton city",22
"2015","Florida","Orlando city",13
"2015","Florida","Temple Terrace city",1
"2015","Georgia","Forsyth County",4
"2015","Georgia","Milledgeville city",11
"2015","Georgia","Pickens County",2
"2015","Idaho","Meridian city",1
"2015","Idaho","Post Falls city",28
"2015","Illinois","Bartlett village",48
"2015","Illinois","Batavia city",2
"2015","Illinois","Chatham village",13
"2015","Illinois","Darien city",1
"2015","Illinois","Elmhurst city",11
"2015","Illinois","Elwood village",2
"2015","Illinois","Evanston city",60
"2015","Illinois","Geneva city",17
"2015","Illinois","Glencoe village",5
"2015","Illinois","Highwood city",18
"2015","Illinois","Hoffman village",5
"2015","Illinois","Joliet city",17
"2015","Illinois","Marion city",7
"2015","Illinois","Monee village",76
"2015","Illinois","Morton village",29
"2015","Illinois","Springfield city",2
"2015","Illinois","Will County",1
"2015","Illinois","Wilmington city",4
"2015","Indiana","East Chicago city",4
"2015","Indiana","Jeffersonville city",4
"2015","Iowa","Independence city",9
"2015","Iowa","Waterloo city",26
"2015","Iowa","Waverly city",12
"2015","Kansas","Hutchinson city",7
"2015","Kentucky","Georgetown city",6
"2015","Louisiana","Baton Rouge city",1
"2015","Maine","Ellsworth city",14
"2015","Maine","Lebanon town",17
"2015","Maine","Oakland town",1
"2015","Maryland","Rising Sun town",3
"2015","Massachusetts","Brockton city",1
"2015","Massachusetts","Dover town",28
"2015","Massachusetts","Milford town",25
"2015","Massachusetts","North Reading town",5
"2015","Massachusetts","Winthrop Town city",8
"2015","Michigan","Albion city",10
"2015","Michigan","Armada village",20
"2015","Michigan","Bay County",22
"2015","Michigan","Casco township",9
"2015","Michigan","Dearborn city",14
"2015","Michigan","Garden City city",2
"2015","Michigan","Goodrich village",7
"2015","Michigan","Lathrup Village city",4
"2015","Michigan","Lenox township",3
"2015","Michigan","Livonia city",29
"2015","Michigan","Lowell city",19
"2015","Michigan","Madison Heights city",17
"2015","Michigan","Manistee city",2
"2015","Michigan","Mason city",8
"2015","Michigan","Memphis city",20
"2015","Michigan","New Haven village",1
"2015","Michigan","Norway city",20
"2015","Michigan","Romulus city",32
"2015","Michigan","Saginaw city",11
"2015","Michigan","Saline city",29
"2015","Michigan","Southfield city",6
"2015","Michigan","St. Clair County",12
"2015","Michigan","Union City village",18
"2015","Minnesota","Albertville city",19
"2015","Minnesota","Breezy Point city",11
"2015","Minnesota","Chanhassen city",12
"2015","Minnesota","Eveleth city",7
"2015","Minnesota","Houston city",3
"2015","Minnesota","Kenyon city",11
"2015","Minnesota","Mayer city",11
"2015","Minnesota","Minneapolis city",65
"2015","Minnesota","Minnetrista city",1
"2015","Minnesota","Montrose city",12
"2015","Minnesota","New Prague city",3
"2015","Minnesota","New Ulm city",2
"2015","Minnesota","Pierz city",15
"2015","Minnesota","Sauk Centre city",4
"2015","Minnesota","St. Louis Park city",2
"2015","Minnesota","Winona city",9
"2015","Mississippi","Biloxi city",1
"2015","Mississippi","Starkville city",2
"2015","Missouri","Ava city",3
"2015","Missouri","Blue Springs city",19
"2015","Missouri","Boonville city",21
"2015","Missouri","Cape Girardeau city",3
"2015","Missouri","De Soto city",1
"2015","Missouri","Florissant city",10
"2015","Missouri","Fulton city",5
"2015","Missouri","Jefferson City city",6
"2015","Missouri","Lebanon city",1
"2015","Missouri","Mexico city",4
"2015","Missouri","Republic city",18
"2015","Missouri","St. Charles County",12
"2015","Missouri","St. Louis County",2
"2015","Missouri","St. Louis city",35
"2015","Missouri","Ste. Genevieve city",1
"2015","Nebraska","Beatrice city",15
"2015","Nebraska","Bellevue city",6
"2015","Nebraska","Bridgeport city",10
"2015","Nebraska","Douglas County",12
"2015","Nebraska","Norfolk city",23
"2015","Nebraska","Omaha city",29
"2015","Nevada","North Las Vegas city",9
"2015","Nevada","Reno city",2
"2015","New Hampshire","Brookfield town",3
"2015","New Hampshire","Carroll County",5
"2015","New Hampshire","Litchfield town",31
"2015","New Hampshire","Ossipee town",14
"2015","New Hampshire","Wakefield town",3
"2015","New Jersey","Asbury Park city",16
"2015","New Jersey","Bloomingdale borough",11
"2015","New Jersey","Fanwood borough",1
"2015","New Jersey","Franklin borough",11
"2015","New Jersey","Garwood borough",10
"2015","New Jersey","Gloucester City city",21
"2015","New Jersey","Hackensack city",10
"2015","New Jersey","Hamilton township",5
"2015","New Jersey","Hanover township",4
"2015","New Jersey","Jersey City city",2
"2015","New Jersey","Linden city",5
"2015","New Jersey","Middlesex County",1
"2015","New Jersey","Middletown township",14
"2015","New Jersey","Raritan borough",9
"2015","New Jersey","Red Bank borough",2
"2015","New Jersey","Summit city",1
"2015","New Jersey","Vernon township",10
"2015","New Jersey","Verona township",2
"2015","New Jersey","West Orange township",1
"2015","New Mexico","Taos County",10
"2015","New York","Auburn city",3
"2015","New York","Eden town",9
"2015","New York","Fishkill village",2
"2015","New York","Kingston city",22
"2015","New York","New Paltz village",1
"2015","New York","Plattsburgh city",13
"2015","New York","Rochester city",1
"2015","New York","Rye city",14
"2015","New York","Schenectady city",14
"2015","New York","Tuckahoe village",19
"2015","New York","Webster town",2
"2015","North Carolina","Alexander County",2
"2015","North Carolina","Beaufort County",3
"2015","North Carolina","Buncombe County",14
"2015","North Carolina","Burlington city",11
"2015","North Carolina","Cleveland County",2
"2015","North Carolina","Duck town",1
"2015","North Carolina","Durham city",17
"2015","North Carolina","Edenton town",9
"2015","North Carolina","Fayetteville city",6
"2015","North Carolina","Haywood County",9
"2015","North Carolina","Holly Springs town",11
"2015","North Carolina","Jacksonville city",10
"2015","North Carolina","Kill Devil Hills town",7
"2015","North Carolina","Kitty Hawk town",4
"2015","North Carolina","Morganton city",15
"2015","North Carolina","Nashville town",3
"2015","North Carolina","Onslow County",8
"2015","North Carolina","Pitt County",10
"2015","North Carolina","Pittsboro town",6
"2015","North Carolina","Smithfield town",3
"2015","North Carolina","Sunset Beach town",1
"2015","North Carolina","Waxhaw town",2
"2015","Ohio","Athens city",11
"2015","Ohio","Bettsville village",1
"2015","Ohio","Bowling Green city",7
"2015","Ohio","Columbus city",7
"2015","Ohio","Dublin city",13
"2015","Ohio","East Cleveland city",96
"2015","Ohio","Forest Park city",39
"2015","Ohio","Heath city",5
"2015","Ohio","Hicksville village",16
"2015","Ohio","Lima city",25
"2015","Ohio","Lordstown village",7
"2015","Ohio","Mahoning County",1
"2015","Ohio","Mentor city",1
"2015","Ohio","Middletown city",1
"2015","Ohio","New Paris village",5
"2015","Ohio","Plain City village",3
"2015","Ohio","Port Clinton city",7
"2015","Ohio","Portage village",21
"2015","Ohio","Reminderville village",1
"2015","Ohio","St. Marys city",22
"2015","Ohio","Steubenville city",21
"2015","Ohio","Stow city",7
"2015","Ohio","Sunbury village",10
"2015","Ohio","Twinsburg city",9
"2015","Ohio","Vandalia city",33
"2015","Ohio","West Milton village",11
"2015","Ohio","Whitehall city",8
"2015","Ohio","Xenia city",8
"2015","Oklahoma","Bixby city",5
"2015","Oklahoma","El Reno city",3
"2015","Oklahoma","Freedom town",30
"2015","Oklahoma","Guthrie city",3
"2015","Oklahoma","Logan County",14
"2015","Oklahoma","Moore city",12
"2015","Oklahoma","Oklahoma City city",41
"2015","Oklahoma","Stillwater city",10
"2015","Oklahoma","Woods County",11
"2015","Oregon","Albany city",14
"2015","Oregon","Canby city",4
"2015","Oregon","Depoe Bay city",12
"2015","Oregon","Dunes City city",1
"2015","Oregon","Eugene city",61
"2015","Oregon","Gladstone city",23
"2015","Oregon","Hillsboro city",4
"2015","Oregon","Lake County",35
"2015","Oregon","Lakeview town",60
"2015","Oregon","Lincoln City city",11
"2015","Oregon","Marion County",2
"2015","Oregon","Salem city",7
"2015","Pennsylvania","Bristol borough",6
"2015","Pennsylvania","Colwyn borough",9
"2015","Pennsylvania","Elizabeth borough",9
"2015","Pennsylvania","Middletown borough",6
"2015","Pennsylvania","Monaca borough",5
"2015","Pennsylvania","Norristown borough",11
"2015","Pennsylvania","North Abington township",1
"2015","Pennsylvania","Phoenixville borough",7
"2015","Pennsylvania","Susquehanna County",2
"2015","Pennsylvania","Tamaqua borough",2
"2015","Rhode Island","Central Falls city",10
"2015","Rhode Island","North Smithfield town",10
"2015","South Carolina","Aiken city",4
"2015","South Carolina","Anderson city",18
"2015","South Carolina","Dillon County",28
